train\dataset\찌개\된장찌개\Img_122_0157.JPG	48
train\dataset\조림\감자조림\Img_107_0379.jpg	8
train\dataset\한과\약과\Img_143_0254.jpg	97
train\dataset\볶음\제육볶음\Img_088_0390.jpg	119
train\dataset\구이\곱창구이\Img_003_0550.jpg	24
train\dataset\한과\한과\Img_145_0511.jpg	141
train\dataset\한과\약과\Img_143_0562.jpg	97
train\dataset\탕\추어탕\Img_139_0555.jpg	130
train\dataset\한과\약식\Img_144_0491.jpg	98
train\dataset\전골\곱창전골\Img_105_0961.jpg	25
train\dataset\찌개\닭계장\Img_120_0532.jpg	41
train\dataset\나물\숙주나물\Img_043_0342.jpg	89
train\dataset\볶음\제육볶음\Img_088_0440.jpg	119
train\dataset\밥\누룽지\Img_071_0047.jpg	39
train\dataset\장\간장게장\Img_093_0237.jpg	1
train\dataset\전\호박전\Img_104_0488.jpg	143
train\dataset\무침\홍어무침\Img_067_0019.jpg	145
train\dataset\면\잔치국수\Img_056_0869.jpg	112
train\dataset\찌개\김치찌개\Img_119_0406.jpg	30
train\dataset\밥\누룽지\Img_071_0109.jpg	39
train\dataset\전\파전\Img_103_0609.jpg	138
train\dataset\회\육회\Img_149_0172.jpg	111
train\dataset\떡\꿀떡\Img_047_0087.jpg	37
train\dataset\볶음\건새우볶음\Img_079_0846.jpg	12
train\dataset\기타\편육\Img_026_0059.jpg	139
train\dataset\무침\콩나물무침\Img_066_0573.jpg	135
train\dataset\볶음\두부김치\Img_081_0102.jpg	49
train\dataset\찌개\동태찌개\Img_121_0749.jpg	47
train\dataset\김치\갓김치\Img_029_0165.jpg	11
train\dataset\밥\잡곡밥\Img_076_0933.jpg	113
train\dataset\찜\계란찜\Img_125_0785.jpg	16
train\dataset\구이\고등어구이\Img_002_0763.jpg	18
train\dataset\구이\떡갈비\Img_006_0327.jpg	52
train\dataset\조림\갈치조림\Img_106_0340.jpg	6
train\dataset\나물\미역줄기볶음\Img_042_0857.jpg	69
train\dataset\구이\훈제오리\Img_013_0180.jpg	149
train\dataset\조림\코다리조림\Img_116_1081.jpg	132
train\dataset\구이\불고기\Img_007_0428.jpg	75
train\dataset\전\파전\Img_103_0226.jpg	138
train\dataset\나물\숙주나물\Img_043_0053.jpg	89
train\dataset\무침\콩나물무침\Img_066_0967.jpg	135
train\dataset\볶음\떡볶이\Img_082_0020.jpg	55
train\dataset\기타\피자\Img_027_0626.jpg	140
train\dataset\구이\떡갈비\Img_006_0533.jpg	52
train\dataset\볶음\주꾸미볶음\Img_089_0997.jpg	123
train\dataset\김치\배추김치\Img_033_0475.jpg	70
train\dataset\해물\산낙지\Img_147_0286.jpg	78
train\dataset\장아찌\깻잎장아찌\Img_095_0239.jpg	33
train\dataset\김치\총각김치\Img_038_0496.jpg	129
train\dataset\밥\김치볶음밥\Img_070_0102.JPG	28
train\dataset\구이\갈치구이\Img_001_0645.jpg	5
train\dataset\장\간장게장\Img_093_0906.jpg	1
train\dataset\구이\훈제오리\Img_013_0938.jpg	149
train\dataset\기타\양념치킨\Img_023_0221.JPG	100
train\dataset\구이\닭갈비\Img_004_0875.jpg	40
train\dataset\밥\김밥\Img_069_0432.jpg	27
train\dataset\탕\곰탕_설렁탕\Img_136_0617.jpg	23
train\dataset\기타\후라이드치킨\Img_028_0526.jpg	148
train\dataset\볶음\떡볶이\Img_082_0793.jpg	55
train\dataset\기타\젓갈\Img_024_0864.jpg	118
train\dataset\나물\미역줄기볶음\Img_042_0246.jpg	69
train\dataset\구이\불고기\Img_007_0684.jpg	75
train\dataset\구이\고등어구이\Img_002_0318.jpg	18
train\dataset\면\콩국수\Img_061_0794.jpg	133
train\dataset\찌개\동태찌개\Img_121_0562.jpg	47
train\dataset\면\콩국수\Img_061_0869.jpg	133
train\dataset\김치\총각김치\Img_038_0608.jpg	129
train\dataset\국\무국\Img_016_0835.jpg	64
train\dataset\면\라면\Img_050_0862.jpg	56
train\dataset\찜\해물찜\Img_133_0014.jpg	142
train\dataset\찌개\닭계장\Img_120_0637.jpg	41
train\dataset\구이\고등어구이\Img_002_0470.jpg	18
train\dataset\기타\양념치킨\Img_023_0046.jpg	100
train\dataset\장\간장게장\Img_093_0627.jpg	1
train\dataset\김치\무생채\Img_032_0727.jpg	65
train\dataset\조림\고등어조림\Img_108_0064.jpg	19
train\dataset\찜\족발\Img_131_0917.jpg	122
train\dataset\찜\닭볶음탕\Img_128_0631.jpg	42
train\dataset\찜\순대\Img_130_0060.jpg	90
train\dataset\무침\도토리묵\Img_064_0587.jpg	45
train\dataset\장아찌\깻잎장아찌\Img_095_0474.jpg	33
train\dataset\밥\김치볶음밥\Img_070_0239.jpg	28
train\dataset\찌개\순두부찌개\Img_123_0468.jpg	91
train\dataset\볶음\오징어채볶음\Img_087_0135.jpg	106
train\dataset\기타\콩자반\Img_025_0001.jpg	136
train\dataset\국\계란국\Img_014_0347.jpg	14
train\dataset\김치\백김치\Img_034_0541.jpg	71
train\dataset\구이\삼겹살\Img_008_0099.jpg	79
train\dataset\볶음\멸치볶음\Img_084_0899.jpg	63
train\dataset\면\칼국수\Img_060_0568.jpg	131
train\dataset\구이\황태구이\Img_012_0293.jpg	146
train\dataset\구이\곱창구이\Img_003_0132.jpg	24
train\dataset\떡\꿀떡\Img_047_0492.jpg	37
train\dataset\구이\장어구이\Img_009_0457.jpg	115
train\dataset\전\계란말이\Img_098_0771.jpg	15
train\dataset\밥\새우볶음밥\Img_073_0306.jpg	81
train\dataset\무침\잡채\Img_065_0249.jpg	114
train\dataset\볶음\오징어채볶음\Img_087_0748.jpg	106
train\dataset\무침\잡채\Img_065_0893.jpg	114
train\dataset\기타\콩자반\Img_025_0088.jpg	136
train\dataset\찌개\순두부찌개\Img_123_0853.jpg	91
train\dataset\전\생선전\Img_102_0158.jpg	83
train\dataset\무침\콩나물무침\Img_066_0583.jpg	135
train\dataset\장\양념게장\Img_094_0201.jpg	99
train\dataset\김치\깍두기\Img_030_0645.jpg	32
train\dataset\김치\나박김치\Img_031_0137.jpg	38
train\dataset\볶음\어묵볶음\Img_086_0682.jpg	101
train\dataset\조림\꽁치조림\Img_109_0127.jpg	35
train\dataset\밥\잡곡밥\Img_076_0088.jpg	113
train\dataset\밥\김밥\Img_069_0018.jpg	27
train\dataset\면\막국수\Img_051_0681.jpg	58
train\dataset\구이\조기구이\Img_011_0936.jpg	121
train\dataset\구이\황태구이\Img_012_0412.jpg	146
train\dataset\탕\삼계탕\Img_138_0390.jpg	80
train\dataset\무침\회무침\Img_068_0942.jpg	147
train\dataset\찜\갈비찜\Img_124_0753.jpg	3
train\dataset\밥\비빔밥\Img_072_0900.jpg	77
train\dataset\장\양념게장\Img_094_0630.jpg	99
train\dataset\국\무국\Img_016_0382.jpg	64
train\dataset\조림\고등어조림\Img_108_0231.jpg	19
train\dataset\면\칼국수\Img_060_0314.jpg	131
train\dataset\구이\고등어구이\Img_002_0307.jpg	18
train\dataset\볶음\건새우볶음\Img_079_0171.jpg	12
train\dataset\면\라면\Img_050_0613.jpg	56
train\dataset\한과\약식\Img_144_0428.jpg	98
train\dataset\장\양념게장\Img_094_0249.jpg	99
train\dataset\해물\산낙지\Img_147_0521.jpg	78
train\dataset\구이\황태구이\Img_012_0395.jpg	146
train\dataset\죽\전복죽\Img_117_0453.jpg	117
train\dataset\음청류\식혜\Img_092_0972.jpg	94
train\dataset\해물\산낙지\Img_147_0926.jpg	78
train\dataset\적\떡꼬치\Img_096_0438.jpg	54
train\dataset\찌개\닭계장\Img_120_0548.jpg	41
train\dataset\찜\해물찜\Img_133_0621.jpg	142
train\dataset\조림\연근조림\Img_113_0889.jpg	102
train\dataset\국\계란국\Img_014_0939.jpg	14
train\dataset\무침\도라지무침\Img_063_0366.jpg	44
train\dataset\김치\총각김치\Img_038_0186.jpg	129
train\dataset\찜\수육\Img_129_0458.jpg	86
train\dataset\무침\도라지무침\Img_063_0561.jpg	44
train\dataset\찜\계란찜\Img_125_0699.jpg	16
train\dataset\전\파전\Img_103_0306.jpg	138
train\dataset\나물\숙주나물\Img_043_0254.jpg	89
train\dataset\찌개\닭계장\Img_120_0221.jpg	41
train\dataset\찜\족발\Img_131_0992.jpg	122
train\dataset\면\물냉면\Img_052_0513.jpg	66
train\dataset\탕\갈비탕\Img_134_0754.jpg	4
train\dataset\면\쫄면\Img_059_0624.jpg	127
train\dataset\찜\족발\Img_131_0111.jpg	122
train\dataset\면\열무국수\Img_055_0652.jpg	103
train\dataset\국\북엇국\Img_018_0688.jpg	74
train\dataset\볶음\주꾸미볶음\Img_089_0519.jpg	123
train\dataset\조림\코다리조림\Img_116_1125.jpg	132
train\dataset\쌈\보쌈\Img_090_0301.jpg	72
train\dataset\기타\편육\Img_026_0629.jpg	139
train\dataset\면\물냉면\Img_052_0526.jpg	66
train\dataset\기타\과메기\Img_022_0422.jpg	26
train\dataset\밥\누룽지\Img_071_0816.jpg	39
train\dataset\전\동그랑땡\Img_101_0800.jpg	46
train\dataset\볶음\오징어채볶음\Img_087_0893.jpg	106
train\dataset\장\간장게장\Img_093_0772.jpg	1
train\dataset\무침\꽈리고추무침\Img_062_0208.jpg	36
train\dataset\조림\꽁치조림\Img_109_0869.jpg	35
train\dataset\조림\고등어조림\Img_108_0903.jpg	19
train\dataset\무침\도토리묵\Img_064_0580.jpg	45
train\dataset\무침\꽈리고추무침\Img_062_0558.jpg	36
train\dataset\국\콩나물국\Img_021_0808.jpg	134
train\dataset\구이\조개구이\Img_010_0883.jpg	120
train\dataset\밥\주먹밥\Img_077_0218.jpg	124
train\dataset\볶음\라볶이\Img_083_0378.jpg	57
train\dataset\튀김\새우튀김\Img_141_0437.jpg	82
train\dataset\떡\송편\Img_048_0705.jpg	85
train\dataset\한과\약식\Img_144_0400.jpg	98
train\dataset\구이\불고기\Img_007_0907.jpg	75
train\dataset\밥\유부초밥\Img_075_0075.jpg	109
train\dataset\볶음\어묵볶음\Img_086_0558.jpg	101
train\dataset\김치\백김치\Img_034_0551.jpg	71
train\dataset\기타\후라이드치킨\Img_028_0029.jpg	148
train\dataset\탕\추어탕\Img_139_0037.jpg	130
train\dataset\기타\편육\Img_026_0157.jpg	139
train\dataset\면\수제비\Img_054_0724.jpg	88
train\dataset\김치\배추김치\Img_033_0066.jpg	70
train\dataset\튀김\고추튀김\Img_140_0558.jpg	22
train\dataset\나물\미역줄기볶음\Img_042_0905.jpg	69
train\dataset\구이\더덕구이\Img_005_0436.jpg	43
train\dataset\무침\잡채\Img_065_0587.jpg	114
train\dataset\나물\숙주나물\Img_043_0141.jpg	89
train\dataset\면\칼국수\Img_060_0574.jpg	131
train\dataset\탕\감자탕\Img_135_0493.jpg	10
train\dataset\국\미역국\Img_017_0398.jpg	68
train\dataset\김치\오이소박이\Img_037_0658.jpg	105
train\dataset\밥\잡곡밥\Img_076_0127.jpg	113
train\dataset\나물\시금치나물\Img_044_0280.jpg	92
train\dataset\조림\감자조림\Img_107_0797.jpg	8
train\dataset\떡\송편\Img_048_0715.jpg	85
train\dataset\볶음\두부김치\Img_081_0842.jpg	49
train\dataset\구이\곱창구이\Img_003_0204.jpg	24
train\dataset\찜\갈비찜\Img_124_0841.jpg	3
train\dataset\면\콩국수\Img_061_0065.jpg	133
train\dataset\탕\매운탕\Img_137_0010.jpg	60
train\dataset\기타\편육\Img_026_0894.jpg	139
train\dataset\찜\갈비찜\Img_124_0431.jpg	3
train\dataset\밥\김밥\Img_069_0593.jpg	27
train\dataset\면\막국수\Img_051_0056.jpg	58
train\dataset\면\수제비\Img_054_0346.jpg	88
train\dataset\찜\해물찜\Img_133_0456.jpg	142
train\dataset\한과\약식\Img_144_0314.jpg	98
train\dataset\면\칼국수\Img_060_0361.jpg	131
train\dataset\김치\무생채\Img_032_0599.jpg	65
train\dataset\볶음\주꾸미볶음\Img_089_0402.jpg	123
train\dataset\김치\깍두기\Img_030_0073.jpg	32
train\dataset\밥\비빔밥\Img_072_0502.jpg	77
train\dataset\장\양념게장\Img_094_0653.jpg	99
train\dataset\나물\미역줄기볶음\Img_042_0809.jpg	69
train\dataset\찌개\닭계장\Img_120_0651.jpg	41
train\dataset\국\시래기국\Img_019_0418.jpg	93
train\dataset\전\계란말이\Img_098_0326.jpg	15
train\dataset\볶음\제육볶음\Img_088_0532.jpg	119
train\dataset\조림\우엉조림\Img_114_0830.jpg	108
train\dataset\찌개\된장찌개\Img_122_0360.jpg	48
train\dataset\찌개\순두부찌개\Img_123_0838.jpg	91
train\dataset\밥\주먹밥\Img_077_0439.jpg	124
train\dataset\면\잔치국수\Img_056_0792.jpg	112
train\dataset\국\무국\Img_016_0675.jpg	64
train\dataset\장아찌\깻잎장아찌\Img_095_0167.jpg	33
train\dataset\조림\장조림\Img_115_0953.jpg	116
train\dataset\찜\족발\Img_131_0195.jpg	122
train\dataset\무침\콩나물무침\Img_066_0423.jpg	135
train\dataset\장\간장게장\Img_093_0235.jpg	1
train\dataset\탕\매운탕\Img_137_0421.jpg	60
train\dataset\죽\호박죽\Img_118_0855.jpg	144
train\dataset\무침\회무침\Img_068_0981.jpg	147
train\dataset\무침\잡채\Img_065_0890.jpg	114
train\dataset\찜\찜닭\Img_132_0481.jpg	128
train\dataset\김치\나박김치\Img_031_0674.jpg	38
train\dataset\기타\콩자반\Img_025_0684.jpg	136
train\dataset\국\무국\Img_016_0325.jpg	64
train\dataset\밥\잡곡밥\Img_076_0724.jpg	113
train\dataset\면\짜장면\Img_057_0359.jpg	125
train\dataset\무침\홍어무침\Img_067_0393.jpg	145
train\dataset\구이\조기구이\Img_011_0150.jpg	121
train\dataset\탕\매운탕\Img_137_0218.jpg	60
train\dataset\나물\가지볶음\Img_040_0138.jpg	0
train\dataset\국\육개장\Img_020_0220.jpg	110
train\dataset\국\떡국_만두국\Img_015_0456.jpg	53
train\dataset\탕\추어탕\Img_139_0505.jpg	130
train\dataset\김치\무생채\Img_032_0345.jpg	65
train\dataset\한과\약식\Img_144_0879.jpg	98
train\dataset\볶음\두부김치\Img_081_0410.jpg	49
train\dataset\찜\닭볶음탕\Img_128_0133.jpg	42
train\dataset\찜\해물찜\Img_133_0664.jpg	142
train\dataset\찜\찜닭\Img_132_0143.jpg	128
train\dataset\탕\매운탕\Img_137_0146.jpg	60
train\dataset\김치\무생채\Img_032_0443.jpg	65
train\dataset\구이\황태구이\Img_012_0700.jpg	146
train\dataset\구이\불고기\Img_007_0502.jpg	75
train\dataset\기타\후라이드치킨\Img_028_0609.jpg	148
train\dataset\구이\닭갈비\Img_004_0830.jpg	40
train\dataset\전\계란후라이\Img_099_0315.jpg	17
train\dataset\튀김\새우튀김\Img_141_0318.jpg	82
train\dataset\죽\호박죽\Img_118_0222.jpg	144
train\dataset\나물\숙주나물\Img_043_0163.jpg	89
train\dataset\나물\애호박볶음\Img_045_0132.jpg	96
train\dataset\장아찌\깻잎장아찌\Img_095_0875.jpg	33
train\dataset\볶음\멸치볶음\Img_084_0210.jpg	63
train\dataset\찜\순대\Img_130_0942.jpg	90
train\dataset\전\동그랑땡\Img_101_0868.jpg	46
train\dataset\김치\나박김치\Img_031_0615.jpg	38
train\dataset\조림\우엉조림\Img_114_0714.jpg	108
train\dataset\밥\주먹밥\Img_077_0795.jpg	124
train\dataset\김치\열무김치\Img_036_0310.jpg	104
train\dataset\면\쫄면\Img_059_0848.jpg	127
train\dataset\면\열무국수\Img_055_0644.jpg	103
train\dataset\조림\두부조림\Img_110_0512.jpg	50
train\dataset\면\쫄면\Img_059_0402.jpg	127
train\dataset\나물\미역줄기볶음\Img_042_0088.jpg	69
train\dataset\면\쫄면\Img_059_0518.jpg	127
train\dataset\찜\계란찜\Img_125_0359.jpg	16
train\dataset\국\콩나물국\Img_021_0119.jpg	134
train\dataset\회\물회\Img_148_0106.jpg	67
train\dataset\기타\과메기\Img_022_0248.jpg	26
train\dataset\볶음\멸치볶음\Img_084_0748.jpg	63
train\dataset\기타\피자\Img_027_0249.jpg	140
train\dataset\죽\전복죽\Img_117_0668.jpg	117
train\dataset\전골\곱창전골\Img_105_0950.jpg	25
train\dataset\떡\경단\Img_046_0633.jpg	13
train\dataset\면\짬뽕\Img_058_0685.jpg	126
train\dataset\찜\닭볶음탕\Img_128_0109.jpg	42
train\dataset\전\호박전\Img_104_0993.jpg	143
train\dataset\죽\전복죽\Img_117_0870.jpg	117
train\dataset\조림\땅콩조림\Img_111_0430.jpg	51
train\dataset\무침\꽈리고추무침\Img_062_0067.jpg	36
train\dataset\볶음\제육볶음\Img_088_0182.jpg	119
train\dataset\국\미역국\Img_017_0444.jpg	68
train\dataset\찜\찜닭\Img_132_0950.jpg	128
train\dataset\김치\오이소박이\Img_037_0463.jpg	105
train\dataset\나물\시금치나물\Img_044_0257.jpg	92
train\dataset\김치\오이소박이\Img_037_0470.jpg	105
train\dataset\볶음\고추장진미채볶음\Img_080_0654.jpg	21
train\dataset\국\계란국\Img_014_0812.jpg	14
train\dataset\면\잔치국수\Img_056_0215.jpg	112
train\dataset\조림\꽁치조림\Img_109_0029.JPG	35
train\dataset\면\콩국수\Img_061_0638.jpg	133
train\dataset\조림\두부조림\Img_110_0409.jpg	50
train\dataset\구이\더덕구이\Img_005_0859.jpg	43
train\dataset\전\호박전\Img_104_0320.jpg	143
train\dataset\전\생선전\Img_102_0798.jpg	83
train\dataset\무침\회무침\Img_068_0307.jpg	147
train\dataset\전\생선전\Img_102_0961.jpg	83
train\dataset\김치\총각김치\Img_038_0632.jpg	129
train\dataset\만두\만두\Img_049_0988.jpg	59
train\dataset\찌개\된장찌개\Img_122_0983.jpg	48
train\dataset\찌개\닭계장\Img_120_0077.jpg	41
train\dataset\무침\도라지무침\Img_063_0778.jpg	44
train\dataset\밥\김치볶음밥\Img_070_0188.jpg	28
train\dataset\김치\오이소박이\Img_037_0807.jpg	105
train\dataset\볶음\건새우볶음\Img_079_0694.jpg	12
train\dataset\면\라면\Img_050_0127.jpg	56
train\dataset\한과\한과\Img_145_0592.jpg	141
train\dataset\볶음\어묵볶음\Img_086_0953.jpg	101
train\dataset\음청류\수정과\Img_091_0719.jpg	87
train\dataset\장\간장게장\Img_093_0205.jpg	1
train\dataset\면\비빔냉면\Img_053_0780.jpg	76
train\dataset\찌개\된장찌개\Img_122_0655.jpg	48
train\dataset\볶음\감자채볶음\Img_078_0773.jpg	9
train\dataset\기타\과메기\Img_022_0491.jpg	26
train\dataset\밥\새우볶음밥\Img_073_0417.jpg	81
train\dataset\밥\김치볶음밥\Img_070_0265.jpg	28
train\dataset\전\계란말이\Img_098_0049.jpg	15
train\dataset\조림\꽁치조림\Img_109_0141.jpg	35
train\dataset\볶음\소세지볶음\Img_085_0552.jpg	84
train\dataset\면\막국수\Img_051_0843.jpg	58
train\dataset\찌개\동태찌개\Img_121_0139.jpg	47
train\dataset\볶음\주꾸미볶음\Img_089_0795.jpg	123
train\dataset\면\짜장면\Img_057_0032.jpg	125
train\dataset\국\육개장\Img_020_0133.jpg	110
train\dataset\구이\훈제오리\Img_013_0256.jpg	149
train\dataset\조림\꽁치조림\Img_109_0537.jpg	35
train\dataset\면\열무국수\Img_055_0160.jpg	103
train\dataset\찜\꼬막찜\Img_127_0794.jpg	34
train\dataset\전\계란말이\Img_098_0810.jpg	15
train\dataset\해물\산낙지\Img_147_0673.jpg	78
train\dataset\조림\메추리알장조림\Img_112_0467.jpg	62
train\dataset\나물\가지볶음\Img_040_0977.jpg	0
train\dataset\한과\약식\Img_144_0912.jpg	98
train\dataset\튀김\고추튀김\Img_140_0136.jpg	22
train\dataset\조림\두부조림\Img_110_0165.jpg	50
train\dataset\기타\양념치킨\Img_023_0748.jpg	100
train\dataset\조림\두부조림\Img_110_0939.jpg	50
train\dataset\나물\시금치나물\Img_044_0226.jpg	92
train\dataset\김치\총각김치\Img_038_0041.jpg	129
train\dataset\면\물냉면\Img_052_0139.png	66
train\dataset\구이\불고기\Img_007_0402.jpg	75
train\dataset\밥\누룽지\Img_071_0268.jpg	39
train\dataset\탕\삼계탕\Img_138_0674.jpg	80
train\dataset\김치\무생채\Img_032_0036.jpg	65
train\dataset\나물\고사리나물\Img_041_0315.jpg	20
train\dataset\밥\비빔밥\Img_072_0915.jpg	77
train\dataset\무침\도토리묵\Img_064_0606.jpg	45
train\dataset\조림\코다리조림\Img_116_0362.jpg	132
train\dataset\찌개\동태찌개\Img_121_0715.jpg	47
train\dataset\전\계란후라이\Img_099_0228.jpg	17
train\dataset\조림\고등어조림\Img_108_0850.jpg	19
train\dataset\볶음\라볶이\Img_083_0449.jpg	57
train\dataset\김치\갓김치\Img_029_0057.JPG	11
train\dataset\밥\김치볶음밥\Img_070_0370.jpg	28
train\dataset\면\쫄면\Img_059_0316.jpg	127
train\dataset\조림\고등어조림\Img_108_0392.jpg	19
train\dataset\면\막국수\Img_051_0998.jpg	58
train\dataset\전\계란말이\Img_098_0988.jpg	15
train\dataset\볶음\소세지볶음\Img_085_0137.jpg	84
train\dataset\면\잔치국수\Img_056_0611.jpg	112
train\dataset\전\동그랑땡\Img_101_0182.jpg	46
train\dataset\찌개\순두부찌개\Img_123_0572.jpg	91
train\dataset\회\물회\Img_148_0449.jpg	67
train\dataset\튀김\고추튀김\Img_140_0215.jpg	22
train\dataset\볶음\주꾸미볶음\Img_089_0664.jpg	123
train\dataset\기타\과메기\Img_022_0327.jpg	26
train\dataset\면\열무국수\Img_055_0455.jpg	103
train\dataset\볶음\감자채볶음\Img_078_0573.jpg	9
train\dataset\볶음\제육볶음\Img_088_0774.jpg	119
train\dataset\회\육회\Img_149_0653.jpg	111
train\dataset\구이\고등어구이\Img_002_0559.jpg	18
train\dataset\볶음\멸치볶음\Img_084_0033.jpg	63
train\dataset\나물\애호박볶음\Img_045_0069.png	96
train\dataset\구이\장어구이\Img_009_0141.jpg	115
train\dataset\면\쫄면\Img_059_0190.jpg	127
train\dataset\무침\홍어무침\Img_067_0337.jpg	145
train\dataset\볶음\제육볶음\Img_088_0697.jpg	119
train\dataset\김치\배추김치\Img_033_0046.jpg	70
train\dataset\전\호박전\Img_104_0211.jpg	143
train\dataset\회\물회\Img_148_0416.jpg	67
train\dataset\쌈\보쌈\Img_090_0439.jpg	72
train\dataset\나물\시금치나물\Img_044_0276.jpg	92
train\dataset\조림\감자조림\Img_107_0968.jpg	8
train\dataset\구이\닭갈비\Img_004_0751.jpg	40
train\dataset\나물\숙주나물\Img_043_0035.JPG	89
train\dataset\김치\파김치\Img_039_0099.jpg	137
train\dataset\떡\경단\Img_046_0825.jpg	13
train\dataset\볶음\오징어채볶음\Img_087_0047.jpg	106
train\dataset\구이\더덕구이\Img_005_0662.jpg	43
train\dataset\찌개\된장찌개\Img_122_0061.jpg	48
train\dataset\조림\꽁치조림\Img_109_0588.jpg	35
train\dataset\볶음\건새우볶음\Img_079_0651.jpg	12
train\dataset\면\콩국수\Img_061_0564.jpg	133
train\dataset\죽\호박죽\Img_118_0272.jpg	144
train\dataset\기타\편육\Img_026_0595.jpg	139
train\dataset\면\라면\Img_050_0123.jpg	56
train\dataset\김치\나박김치\Img_031_0184.jpg	38
train\dataset\밥\새우볶음밥\Img_073_0503.jpg	81
train\dataset\구이\불고기\Img_007_0224.jpg	75
train\dataset\볶음\고추장진미채볶음\Img_080_0206.jpg	21
train\dataset\찜\김치찜\Img_126_0045.JPG	31
train\dataset\찜\찜닭\Img_132_0074.jpg	128
train\dataset\조림\연근조림\Img_113_0411.jpg	102
train\dataset\밥\김밥\Img_069_0633.jpg	27
train\dataset\전골\곱창전골\Img_105_0062.jpg	25
train\dataset\죽\전복죽\Img_117_0167.jpg	117
train\dataset\구이\황태구이\Img_012_0529.jpg	146
train\dataset\면\콩국수\Img_061_0522.jpg	133
train\dataset\찜\순대\Img_130_0550.jpg	90
train\dataset\조림\땅콩조림\Img_111_0400.jpg	51
train\dataset\무침\도라지무침\Img_063_0297.jpg	44
train\dataset\찜\찜닭\Img_132_0094.jpg	128
train\dataset\죽\호박죽\Img_118_0191.jpg	144
train\dataset\밥\비빔밥\Img_072_0774.jpg	77
train\dataset\튀김\고추튀김\Img_140_0694.jpg	22
train\dataset\찌개\김치찌개\Img_119_0918.jpg	30
train\dataset\구이\황태구이\Img_012_0442.jpg	146
train\dataset\볶음\오징어채볶음\Img_087_0056.jpg	106
train\dataset\무침\콩나물무침\Img_066_0960.jpg	135
train\dataset\김치\오이소박이\Img_037_0972.jpg	105
train\dataset\해물\멍게\Img_146_0393.jpg	61
train\dataset\볶음\멸치볶음\Img_084_0185.jpg	63
train\dataset\조림\갈치조림\Img_106_0476.jpg	6
train\dataset\구이\갈치구이\Img_001_0144.jpg	5
train\dataset\조림\두부조림\Img_110_0116.jpg	50
train\dataset\전골\곱창전골\Img_105_0635.jpg	25
train\dataset\구이\불고기\Img_007_0887.jpg	75
train\dataset\면\쫄면\Img_059_0226.jpg	127
train\dataset\구이\황태구이\Img_012_0088.jpg	146
train\dataset\무침\꽈리고추무침\Img_062_0353.jpg	36
train\dataset\면\쫄면\Img_059_0962.jpg	127
train\dataset\볶음\주꾸미볶음\Img_089_0875.jpg	123
train\dataset\찜\해물찜\Img_133_0910.jpg	142
train\dataset\무침\콩나물무침\Img_066_0008.jpg	135
train\dataset\조림\갈치조림\Img_106_0129.jpg	6
train\dataset\찜\수육\Img_129_0757.jpg	86
train\dataset\무침\회무침\Img_068_0585.jpg	147
train\dataset\떡\꿀떡\Img_047_0599.jpg	37
train\dataset\밥\주먹밥\Img_077_0406.jpg	124
train\dataset\면\물냉면\Img_052_0026.jpg	66
train\dataset\나물\시금치나물\Img_044_0806.jpg	92
train\dataset\찌개\김치찌개\Img_119_0680.jpg	30
train\dataset\볶음\라볶이\Img_083_0376.jpg	57
train\dataset\탕\갈비탕\Img_134_0060.jpg	4
train\dataset\찜\족발\Img_131_0431.jpg	122
train\dataset\튀김\고추튀김\Img_140_0378.jpg	22
train\dataset\김치\부추김치\Img_035_0165.jpg	73
train\dataset\김치\오이소박이\Img_037_0281.jpg	105
train\dataset\볶음\주꾸미볶음\Img_089_0172.jpg	123
train\dataset\찜\찜닭\Img_132_0953.jpg	128
train\dataset\쌈\보쌈\Img_090_0672.jpg	72
train\dataset\김치\오이소박이\Img_037_0932.jpg	105
train\dataset\한과\한과\Img_145_0336.jpg	141
train\dataset\죽\호박죽\Img_118_0678.jpg	144
train\dataset\면\라면\Img_050_0508.jpg	56
train\dataset\김치\오이소박이\Img_037_0798.jpg	105
train\dataset\탕\갈비탕\Img_134_0418.jpg	4
train\dataset\한과\약과\Img_143_0186.jpg	97
train\dataset\탕\감자탕\Img_135_0720.jpg	10
train\dataset\국\떡국_만두국\Img_015_0825.jpg	53
train\dataset\볶음\감자채볶음\Img_078_0543.jpg	9
train\dataset\구이\황태구이\Img_012_0070.jpg	146
train\dataset\국\육개장\Img_020_0566.jpg	110
train\dataset\면\콩국수\Img_061_0569.jpg	133
train\dataset\볶음\소세지볶음\Img_085_0126.jpg	84
train\dataset\해물\멍게\Img_146_0160.jpg	61
train\dataset\조림\고등어조림\Img_108_0952.jpg	19
train\dataset\떡\꿀떡\Img_047_0025.jpg	37
train\dataset\나물\미역줄기볶음\Img_042_0487.jpg	69
train\dataset\무침\콩나물무침\Img_066_0907.jpg	135
train\dataset\전\호박전\Img_104_0544.jpg	143
train\dataset\찌개\김치찌개\Img_119_0072.jpg	30
train\dataset\구이\조개구이\Img_010_0060.jpg	120
train\dataset\찜\해물찜\Img_133_0540.jpg	142
train\dataset\한과\약과\Img_143_0115.jpg	97
train\dataset\구이\갈비구이\Img_000_0195.jpg	2
train\dataset\전\감자전\Img_097_0501.jpg	7
train\dataset\면\열무국수\Img_055_0292.jpg	103
train\dataset\무침\잡채\Img_065_0556.jpg	114
train\dataset\찌개\김치찌개\Img_119_0378.jpg	30
